ticker,date,title,description,content,source,url,cleaned_text,sentiment_score,sentiment_category,Open,High,Low,Close,Volume,sentiment_score_lag_1,sentiment_score_lag_3,sentiment_score_lag_7
AMZN,2024-10-03 08:28:20,"Amazon.com, Inc. (AMZN) Backs Anthropic’s Launch of Business-Focused AI Model ‘Claude’; Citi Sets $245 Price Target Amid Optimism for Retail Growth","We recently compiled a list of the 20 Trending AI Stocks on Latest Analyst Ratings and News. In this article, we are going to take a look at where Amazon.com...","We recently compiled a list of the 20 Trending AI Stocks on Latest Analyst Ratings and News. In this article, we are going to take a look at where Amazon.com, Inc. (NASDAQ:AMZN) stands against the ot… [+5253 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/amazon-com-inc-amzn-backs-082820870.html,amazoncom inc amzn backs anthropics launch of businessfocused ai model claude citi sets  price target amid optimism for retail growth we recently compiled a list of the  trending ai stocks on latest analyst ratings and news in this article we are going to take a look at where amazoncom,0.25,Positive,183.045,183.44,180.875,181.96,30204302.0,0.0,-0.05625,0.1666666666666666
AMZN,2024-10-03 09:56:41,CRWD vs. FTNT: Which Cybersecurity Stock Is Better?,"In this piece, I evaluated two cybersecurity stocks: CrowdStrike Holdings (CRWD) and Fortinet (FTNT). A closer look suggests a long-term bullish view for...","In this piece, I evaluated two cybersecurity stocks: CrowdStrike Holdings (CRWD) and Fortinet (FTNT). A closer look suggests a long-term bullish view for CrowdStrike and a neutral view for Fortinet.… [+7472 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/crwd-vs-ftnt-cybersecurity-stock-095641753.html/,crwd vs ftnt which cybersecurity stock is better in this piece i evaluated two cybersecurity stocks crowdstrike holdings crwd and fortinet ftnt a closer look suggests a longterm bullish view for,0.5,Positive,183.045,183.44,180.875,181.96,30204302.0,0.25,0.4285714285714285,0.4
AAPL,2024-10-03 11:02:20,"Tim Cook sells $50M worth of AAPL shares, but the timing is coincidental","Apple CEO Tim Cook has sold AAPL shares worth more than $50M at a time when the stock is close to an all-time high – but the timing is coincidental.



The stock value broke $200 per share back in June, hitting a record $236 in July. There’s been a little up-…","Apple CEO Tim Cook has sold AAPL shares worth more than $50M at a time when the stock is close to an all-time high but the timing is coincidental.
The stock value broke $200 per share back in June, … [+1316 chars]","{'id': None, 'name': '9to5Mac'}",https://9to5mac.com/2024/10/03/tim-cook-sells-50m-worth-of-aapl-shares-but-the-timing-is-coincidental/,"tim cook sells m worth of aapl shares but the timing is coincidental apple ceo tim cook has sold aapl shares worth more than m at a time when the stock is close to an alltime high  but the timing is coincidental



the stock value broke  per share back in june hitting a record  in july theres been a little up",0.17875,Positive,225.14,226.805,223.32,225.67,34044158.0,0.109090909090909,-0.1654545454545454,0.0041666666666666
NVDA,2024-10-03 11:17:45,"This Incredibly Cheap Tech Stock Has Crushed Nvidia in the Past 3 Months, and It Is Still a Solid Buy","Nvidia (NASDAQ: NVDA) has been one of the hottest stocks on the market in 2024, with stunning gains of 145% as of this writing, but the semiconductor giant's performance has been patchy over the past three months despite its impressive quarterly results.
More…","Nvidia (NASDAQ: NVDA) has been one of the hottest stocks on the market in 2024, with stunning gains of 145% as of this writing, but the semiconductor giant's performance has been patchy over the past… [+130 chars]","{'id': None, 'name': 'Biztoc.com'}",https://biztoc.com/x/04f3ef0ca41fd97a,"this incredibly cheap tech stock has crushed nvidia in the past  months and it is still a solid buy nvidia nasdaq nvda has been one of the hottest stocks on the market in  with stunning gains of  as of this writing but the semiconductor giants performance has been patchy over the past three months despite its impressive quarterly results
more",0.225,Positive,120.92,124.36,120.3401,122.85,277117973.0,-0.05625,0.0,0.5166666666666666
AMZN,2024-10-03 12:30:00,2 Magnificent Warren Buffett Growth Stocks to Buy Now and Hold Forever,Looking for great growth stocks? Taking a couple of pages out of Warren Buffett's investing playbook could help you score big wins.,"Investors love to get inspiration from Warren Buffett. He has shepherded his holding company, Berkshire Hathaway, to incredible, market-beating returns over time, providing sage advice for followers … [+6309 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/2-magnificent-warren-buffett-growth-123000377.html/, magnificent warren buffett growth stocks to buy now and hold forever looking for great growth stocks taking a couple of pages out of warren buffetts investing playbook could help you score big wins,0.525,Positive,185.75,187.6,183.6,186.51,41079011.0,0.5,0.0,0.25
TSLA,2024-10-03 13:30:08,"Stock market today: Dow, S&P 500 slip with focus on jobs report, wait for Mideast moves","WIth the jobs report a day away, the focus is tentatively turning back to the economy, pushing Mideast worries to the background.","US stocks were mixed on Thursday as the focus tentatively turned back to the economy and the monthly jobs report. Meanwhile, worries over the Middle East conflict rumbled in the background.
The S&am… [+3036 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/live/stock-market-today-dow-sp-500-slip-with-focus-on-jobs-report-wait-for-mideast-moves-133008665.html/,stock market today dow sp  slip with focus on jobs report wait for mideast moves with the jobs report a day away the focus is tentatively turning back to the economy pushing mideast worries to the background,0.0,Neutral,246.69,250.96,244.58,250.08,86297528.0,0.1083333333333333,-0.0444444444444444,-0.0333333333333333
NVDA,2024-10-03 13:30:08,"Stock market today: Dow, S&P 500 slip with focus on jobs report, wait for Mideast moves","WIth the jobs report a day away, the focus is tentatively turning back to the economy, pushing Mideast worries to the background.","US stocks were mixed on Thursday as the focus tentatively turned back to the economy and the monthly jobs report. Meanwhile, worries over the Middle East conflict rumbled in the background.
The S&am… [+3036 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/live/stock-market-today-dow-sp-500-slip-with-focus-on-jobs-report-wait-for-mideast-moves-133008665.html/,stock market today dow sp  slip with focus on jobs report wait for mideast moves with the jobs report a day away the focus is tentatively turning back to the economy pushing mideast worries to the background,0.0,Neutral,124.94,125.04,121.83,124.92,244465552.0,0.225,0.0041666666666666,0.25
NVDA,2024-10-03 15:51:08,"Why Nvidia and TSMC Stocks Just Popped, but Intel Dropped Today",Nvidia stock just got a double dose of good news.,"Semiconductors star Nvidia (NASDAQ: NVDA) shot higher on Thursday morning, rising nearly 5% before retreating to about a 3% gain as of 11:11 a.m. ET. According to CNBC, there's no great mystery as to… [+4610 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/why-nvidia-tsmc-stocks-just-155108818.html/,why nvidia and tsmc stocks just popped but intel dropped today nvidia stock just got a double dose of good news,0.35,Positive,124.94,125.04,121.83,124.92,244465552.0,0.0,-0.05625,0.1488095238095237
AMZN,2024-10-03 16:21:49,"If You'd Invested $1,000 in Amazon Stock 27 Years Ago, Here's How Much You'd Have Today",Amazon's story offers many lessons to investors.,"When it comes to growth potential over time, few stocks have matched Amazon (NASDAQ: AMZN). The e-commerce pioneer has evolved from an online bookseller to a conglomerate that leads the way in severa… [+2573 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/youd-invested-1-000-amazon-162149816.html/,if youd invested  in amazon stock  years ago heres how much youd have today amazons story offers many lessons to investors,0.2666666666666666,Positive,185.75,187.6,183.6,186.51,41079011.0,0.525,0.25,0.0041666666666666
NVDA,2024-10-03 16:27:00,Nvidia stock rises after CEO Jensen Huang touts 'insane' chip demand,"Nvidia stock jumped on Thursday after CEO Jensen Huang said demand for its next-generation Blackwell chips has been ""insane.""","Nvidia (NVDA) stock jumped as much as 5% on Thursday after CEO Jensen Huang said demand for its next-generation Blackwell chips has been ""insane.""
In an interview with CNBC on Wednesday after the ma… [+2048 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/nvidia-stock-rises-after-ceo-jensen-huang-touts-insane-chip-demand-162700725.html/,nvidia stock rises after ceo jensen huang touts insane chip demand nvidia stock jumped on thursday after ceo jensen huang said demand for its nextgeneration blackwell chips has been insane,-1.0,Negative,124.94,125.04,121.83,124.92,244465552.0,0.35,0.225,-0.0833333333333333
MSFT,2024-10-03 16:27:00,Nvidia stock rises after CEO Jensen Huang touts 'insane' chip demand,"Nvidia stock jumped on Thursday after CEO Jensen Huang said demand for its next-generation Blackwell chips has been ""insane.""","Nvidia (NVDA) stock jumped as much as 5% on Thursday after CEO Jensen Huang said demand for its next-generation Blackwell chips has been ""insane.""
In an interview with CNBC on Wednesday after the ma… [+2048 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/news/nvidia-stock-rises-after-ceo-jensen-huang-touts-insane-chip-demand-162700725.html/,nvidia stock rises after ceo jensen huang touts insane chip demand nvidia stock jumped on thursday after ceo jensen huang said demand for its nextgeneration blackwell chips has been insane,-1.0,Negative,418.24,419.75,414.97,416.06,19190913.0,0.0041666666666666,0.1666666666666666,0.6438095238095238
NVDA,2024-10-03 17:41:00,Nvidia stock rises after Jensen Huang says demand for its new AI chips is 'insane',"Nvidia’s (NVDA) next-generation artificial intelligence chip is in full production, and demand for it is “insane,” according to CEO Jensen Huang.Read more...","In This Story
Nvidias (NVDA) next-generation artificial intelligence chip is in full production, and demand for it is insane, according to CEO Jensen Huang.
Everybody wants to have the most, and ev… [+1709 chars]","{'id': None, 'name': 'Quartz India'}",https://qz.com/nvidia-stock-jensen-huang-demand-ai-chip-blackwell-1851664485,nvidia stock rises after jensen huang says demand for its new ai chips is insane nvidias nvda nextgeneration artificial intelligence chip is in full production and demand for it is insane according to ceo jensen huangread more,-0.268939393939394,Negative,124.94,125.04,121.83,124.92,244465552.0,-1.0,0.0,0.0
AAPL,2024-10-03 19:13:01,Broadcom Recovers From Steep Drop As Sales Growth Picks Up Steam,Broadcom stock is climbing back in a base and nearing a buy point.,"Broadcom (AVGO) is trading tightly in its newest base and near all-time highs. The company's sales growth estimates call for another robust quarter.
The IBD Big Cap 20 stock is tied with Nvidia (NVD… [+3478 chars]","{'id': None, 'name': ""Investor's Business Daily""}",https://www.investors.com/stock-lists/ibd-big-cap-20/broadcom-stock-avgo/,broadcom recovers from steep drop as sales growth picks up steam broadcom stock is climbing back in a base and nearing a buy point,-0.4,Negative,227.9,228.0,224.13,226.8,37345098.0,0.17875,-0.03125,0.125
NVDA,2024-10-03 19:13:01,Broadcom Recovers From Steep Drop As Sales Growth Picks Up Steam,Broadcom stock is climbing back in a base and nearing a buy point.,"Broadcom (AVGO) is trading tightly in its newest base and near all-time highs. The company's sales growth estimates call for another robust quarter.
The IBD Big Cap 20 stock is tied with Nvidia (NVD… [+3478 chars]","{'id': None, 'name': ""Investor's Business Daily""}",https://www.investors.com/stock-lists/ibd-big-cap-20/broadcom-stock-avgo/,broadcom recovers from steep drop as sales growth picks up steam broadcom stock is climbing back in a base and nearing a buy point,-0.4,Negative,124.94,125.04,121.83,124.92,244465552.0,-0.268939393939394,0.35,0.0041666666666666
TSLA,2024-10-03 20:26:28,"Tesla stock slips on debt sale, Cybertruck recall reports","Tesla (TSLA) shares are tumbling on Thursday as multiple reports weigh on the electric vehicle maker's stock. According to Bloomberg, the company is planning...","Tesla (TSLA) shares are tumbling on Thursday as multiple reports weigh on the electric vehicle maker's stock. According to Bloomberg, the company is planning a $783 million debt sale, a move that has… [+791 chars]","{'id': None, 'name': 'Yahoo Entertainment'}",https://finance.yahoo.com/video/tesla-stock-slips-debt-sale-202628218.html/,tesla stock slips on debt sale cybertruck recall reports tesla tsla shares are tumbling on thursday as multiple reports weigh on the electric vehicle makers stock according to bloomberg the company is planning,0.0,Neutral,246.69,250.96,244.58,250.08,86297528.0,0.0,0.0375,0.375
